cardId,dbfId,name,cardSet,type,faction,rarity,cost,runeCost,attack,health,durability,spellSchool,text,flavor,artist,collectible,elite,race,img,imgGold,locale
NEW1_018,999,Bloodsail Raider,Classic,Minion,,Common,2,,2,3,,,<b>Battlecry:</b> Gain Attack equal to the Attack\nof your weapon.,"""I only plunder on days that end in 'y'.""",Jim Nelson,True,,Pirate,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/045323470d47578b6e40ca6fb358ba6add91ae2f5de6a43b2bbcd1d3a0facf81.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e7f42b4e7881d0b5a2e12c9f69227bcc76f35b3d6f26ed59a170af3ae4cfe85.png,enUS
NEW1_036,1026,Commanding Shout,Classic,Spell,,Rare,2,,,,,,Your minions can't be reduced below 1 Health this turn. Draw a card.,"""Shout! Shout! Let it all out!"" - Advice to warriors-in-training",Wayne Reynolds,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d9cd65d44ccd3c341d82e427299e6a74207c0ec84159e1dac0b0bcf160d7006.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4362c0ea7e217421dcf8a37dd4fb439f37433444b0b5040be70f5aa72874929f.png,enUS
EX1_059,801,Crazed Alchemist,Classic,Minion,Neutral,Rare,2,,2,2,,,<b>Battlecry:</b> Swap the Attack and Health of a minion.,"""You'll <i>love</i> my new recipe!"" he says... especially if you're not happy with your current number of limbs.",Tom Fleming,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38721d999627b72a254e2df61ace7ec13055644f2ae95d8cf7617f57cca9c812.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9f8310e29ac83fb217d7e97fe56e6fd9b94a60965b825e5c9ac8893e2b2bf2c.png,enUS
EX1_603,285,Cruel Taskmaster,Classic,Minion,Neutral,Common,2,,2,3,,,<b>Battlecry:</b> Deal 1 damage to a minion and give it +2_Attack.,"""I'm going to need you to come in on Sunday."" - Cruel Taskmaster",Phroilan Gardner,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83b2b7e49700a530935cd7fad896a57ba706070532a21ea362666c9c0e860d74.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1456eb7e8546876aa8522f71ecd8ed28ccbbbe057af1190238a4d331f9fa8555.png,enUS
EX1_131,201,Defias Ringleader,Classic,Minion,Neutral,Common,2,,2,2,,,<b>Combo:</b> Summon a 2/1 Defias Bandit.,"He stole the deed to town years ago, so technically the town <i>is</i> his. He just calls people Scrub to be mean.",Dany Orizio,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c3a0d0fa81f63a1cd458790fa2efca399859ae695b7948cf98c2bf699dca7d4.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/178c8d7cbc9af37bd35a9d246562a1c178465ecdb5c3a71553bf504a62e37366.png,enUS
EX1_596,1142,Demonfire,Classic,Spell,Neutral,Common,2,,,,,Fel,"Deal $2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.",Demonfire is like regular fire except for IT NEVER STOPS BURNING HELLLPPP,Ben Wootten,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02b1d0c105352d143d2c48ec820b3144a92c84d2a447d2ecc1b6d1ebdd9a0a1b.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f5f28d3dcaf574dd3c8b25abf226c198b12d12c5fe53780bfe951221fafc925.png,enUS
EX1_162,985,Dire Wolf Alpha,Classic,Minion,Neutral,Common,2,,2,2,,,Adjacent minions have +1_Attack.,"We are pretty excited about the upcoming release of Dire Wolf Beta, just repost this sign for a chance at a key.",John Dickenson,True,,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5cc1f1be2a181ae21373b40db6d81d2eee9ae064ae90ea9c31fba173ca2f46d8.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eee1dbbc8ccdb5070cb44dd170deaf78beb4858cf5ec11c21a6f1cd7661e4095.png,enUS
NEW1_021,138,Doomsayer,Classic,Minion,,Epic,2,,0,7,,,"At the start of your turn, destroy ALL minions.",He's almost been right so many times. He was <i>sure</i> it was coming during the Cataclysm.,Alex Horley Orlandelli,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b5370b94468ae50e17117c0edbd0ff467e73aef567334e703c161fc5cf97b500.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/67bed654e2c5d8d4b363ccfc2f9fbb500cee4ed4b7389770217ffac29029f4d8.png,enUS
EX1_619,756,Equality,Classic,Spell,Neutral,Rare,2,,,,,Holy,Change the Health of ALL minions to 1.,We are all special unique snowflakes... with 1 Health.,Michal Ivan,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/541f11783a8236c4864cf6bb687813dd86cf7e81b8f548373553f04e6c87247c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a424fec3cfb6efd8d7be4f18e6467abd4375c15ee62f28920d5d104571507252.png,enUS
EX1_124,904,Eviscerate,Classic,Spell,Neutral,Common,2,,,,,,Deal $2 damage. <b>Combo:</b> Deal $4 damage instead.,There is a high cost to Eviscerating your opponent. You might tweak your elbow! That really hurts!,Ariel Olivetti,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/982e5237abb91beaf6112abc4502a9f7bcd5e680d9692f2f9d870833cbb8698c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3a9d69e207fdbaa14c56b1047e626484c105bf2a59a53374235619d7a66a02c.png,enUS
EX1_610,585,Explosive Trap,Classic,Spell,Neutral,Common,2,,,,,Fire,"<b>Secret:</b> When your hero is attacked, deal $2 damage to all enemies.",It traps your food AND cooks it for you!,Brandon Kitkouski,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8aefb636d81382c476d8bdd8631d9538ce7f3d19a5b25bf1bba43c017c0ba32.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c800fd7664f96a1baa85cdc94d6cb1bec71b3bc63c17d150e2d359cc83b2179.png,enUS
NEW1_023,609,Faerie Dragon,Classic,Minion,,Common,2,,3,2,,,<b>Elusive</b>,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,Samwise,True,,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93bc3bd01ff96ce8b0322266b2fa8aaf676db44d6933fb440813063769e437a7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d20456b33ecab8e0cef4d726eb1bcdfb4a21c8a3745e8fe03f1167838b9ef963.png,enUS
EX1_611,519,Freezing Trap,Classic,Spell,Neutral,Common,2,,,,,Frost,"<b>Secret:</b> When an enemy minion attacks, return it to its owner's hand. It costs (2) more.","""Dang, that's cold."" - appropriate response to Freezing Trap, or a mean joke.",Matt Gaser,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31607aa1acd6acda0f7304e3d2fe4ea6a295e3c4545aa55cbc4f10a1e4136916.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d745190eca413552855cf462a2d22d3dceaa11cab785d4f24427423f158f37a5.png,enUS
NEW1_019,1073,Knife Juggler,Classic,Minion,,Rare,2,,3,2,,,"[x]After you summon a\nminion, deal 1 damage\nto a random enemy.",Ambitious Knife Jugglers sometimes graduate to Bomb Jugglers.    They never last long enough to make it onto a card though.,Matt Cavotta,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0a3bf6f4be1f2a02c2cbb198f81914e661b768136e45661a2452aee6fd5cbff.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3bb78f839f339d75a6ea99634c4ce9e490ddce7549cc3433a5de9ce57d903cb4.png,enUS
EX1_341,797,Lightwell,Classic,Minion,Neutral,Rare,2,,0,5,,,"At the start of your turn, restore #3 Health to a damaged friendly character.","It isn't clear if people ignore the Lightwell, or if it is just invisible.",Blizzard Entertainment,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5a589d0de8680c393cdb7c7039d7fe4ffb6bc07e7e85f16c5301d0371a9a7a9.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73f267d3853d9dafc6bbf53ef5a0183e69d837fc0b9ac252fd6504dee2053dfc.png,enUS
EX1_096,251,Loot Hoarder,Classic,Minion,Neutral,Common,2,,2,1,,,<b>Deathrattle:</b> Draw a card.,Always roll need.,Jim Nelson,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64e9dbe83dab73beeec8c25898934941fa1d5c1e0eb66d909013203c893bc09b.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79a08d0095b8f04a6ce0243d4612e9d9545941a479eb645920cdeef21c5aec7d.png,enUS
EX1_100,1135,Lorewalker Cho,Classic,Minion,Neutral,Legendary,2,,0,4,,,"Whenever a player casts a spell, put a copy into the other player’s hand.","Lorewalker Cho archives and shares tales from the land of Pandaria, but his favorite story is the one where Joey and Phoebe go on a road trip.",Mark Zug,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fa87d896c4c65ae3826e7b487a0f9d7d102addfb6519603fd6fe3d265705792.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6cce47f673aa72331892e4f028e0beb6f26e87b85f9962625d7d0f86b3956616.png,enUS
EX1_082,762,Mad Bomber,Classic,Minion,Alliance,Common,2,,3,2,,,<b>Battlecry:</b> Deal 3 damage randomly split between all other characters.,"He's not really all that crazy, he is just not as careful with explosives as he should be.",Mike Sass,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/111e5951e531805d3c057fb13afabe37aff77b0d6eaf6f4d18f28d0b61c2cc13.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5758ceae418cead0eebb264a30a92b78493800f68d46414bab6220bc1ae99377.png,enUS
EX1_055,12,Mana Addict,Classic,Minion,Alliance,Rare,2,,1,3,,,"Whenever you cast a spell, gain +2 Attack this turn.","She’s trying to kick the habit, but still takes some mana whenever she has a stressful day.",Hideaki Takamura,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9148678a635f0672df40b8b33eba88366bf1460e6578199d725d25d4b154ed2d.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0de1b7f8bcb849a79423cae38e82bcc94d37751c2a48b3909f57b2f692454d9.png,enUS
EX1_616,715,Mana Wraith,Classic,Minion,Neutral,Rare,2,,2,2,,,ALL minions cost (1) more.,"They come out at night to eat leftover mana crystals. ""Mmmmmm,"" they say.",Luca Zontini,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b1f91307bad7e0444bdb49590a8b43d5109a6ad04a8e522ce31cd065f4c2943.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f74631b3f0ccd2dce3ac73248e590441464425330a2ea5cf3cf2fcbc025d90d6.png,enUS
NEW1_037,351,Master Swordsmith,Classic,Minion,,Rare,2,,1,3,,,"At the end of your turn, give another random friendly minion +1 Attack.","He's currently trying to craft a ""flail-axe"", but all the other swordsmiths say it can't be done.",E. M. Gist,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5cbb436fbc3701fefd42edb8b05507b147097f718f8a6205ac5aab31b3bdfc0.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/736361a91fe197ab2a8c681f643faa06089a9c919ea34cd50fd20dfe19e97091.png,enUS
NEW1_029,855,Millhouse Manastorm,Classic,Minion,,Legendary,2,,4,4,,,<b>Battlecry:</b> Enemy spells cost (0) next turn.,"""I'm gonna light you up, sweetcheeks!""",Jim Nelson,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98b58ce7e4e52bf51d4e7e809389fb2e8d61fc98e1f1d4a297e6a6e83c76c059.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4139fb578d47025a453c55d24ba47bf7e1aa206c76e8263ecf77d5cdda0f5a17.png,enUS
EX1_533,1091,Misdirection,Classic,Spell,Neutral,Rare,2,,,,,,"<b>Secret:</b> When an enemy attacks your hero, instead it attacks another random character.",Sometimes it's as simple as putting on a fake mustache and pointing at someone else.,Daren Bader,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d08541357f1e885fecec62b2e78a7d03640830a6458f11b7e62a50bd364135e3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/421c4ed04af63d9ddbdd51c3e82982792218c3b13e667e3af45c7b1f4de45b3c.png,enUS
EX1_557,1147,Nat Pagle,Classic,Minion,Neutral,Legendary,2,,0,4,,,"At the start of your turn, you have a 50% chance to draw an extra card.","Nat Pagle, Azeroth's premier fisherman!  He invented the Auto-Angler 3000, the Extendo-Pole 3000, and the Lure-o-matic 2099 (still in testing).",Steve Prescott,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e094f3f58470731588409295d547722fc686e471c6230781639506b283a9fb15.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f004622671a713f444167ce8deffb0f0310783ee9f999d17e1a468be4d1842cd.png,enUS
EX1_522,1133,Patient Assassin,Classic,Minion,Neutral,Epic,2,,1,2,,,<b>Stealth</b>\n <b>Poisonous</b>,He’s not really that patient. It just takes a while for someone to walk by that he can actually reach.,Ben Olson,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/051a69d597acc0b4e296b07ac0a30e0f89cd915050f64bea640c677bec43c476.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43bb60f1cf24610ee0d5d6effd8c562804a0402a1f7890b85a9f6bb0b32ec5f0.png,enUS
EX1_076,37,Pint-Sized Summoner,Classic,Minion,Alliance,Rare,2,,2,2,,,The first minion you play each turn costs (1) less.,She's quite jealous of the Gallon-Sized Summoner.,Ron Spears,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9344199dd15b7de61c0b9dd8e709958f31a49605f6bde529486b5645c208478.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6b06fdd2dd55d2e7a47a337c6aab64415cb760f3d6e8dc364003c0c8b165ab1.png,enUS
EX1_160,503,Power of the Wild,Classic,Spell,Neutral,Common,2,,,,,,<b>Choose One -</b> Give your minions +1/+1; or Summon a 3/2 Panther.,"Never look a panther in the eye.  Or is it 'Always look a panther in the eye'?  Well, it's one of those.",Steve Tappin,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9ad531ece2b9f632e200f4deb2377380c1f4a2c5e9c62137d22621a38aa923a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f782dfb66d0779b4450354f869beb1bbb88611b0611c6b6d03a2c3e5e1a30b82.png,enUS
CS2_104,1108,Rampage,Classic,Spell,Neutral,Common,2,,,,,,Give a damaged minion +3/+3.,Minion get ANGRY.   Minion SMASH!,Jonboy Meyers,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/47aa8e37f2975b7207ae9c5df101300bfb2e7aef25ac30600a18d74610137a42.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94e786778ed5b03333f037d15cc812f4b6324261d44f0fb6e5e5860e2d6fea43.png,enUS
EX1_531,1281,Scavenging Hyena,Classic,Minion,,Common,2,,2,2,,,"Whenever a friendly Beast dies, gain +2/+1.","Hyenas prefer the bones of kodos or windserpents, but they'll eat pretty much anything.  Even Brussels sprouts.",Jim Nelson,True,,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b5b66095210b40269c08d5d461cb38e22a0cb4e93bf17cde5b2f5486a8801af4.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c1bae20ca51f1bcab9c873d461f40a5ec161d135448816de830750518f6e5d5.png,enUS
EX1_625,1368,Shadowform,Classic,Spell,,Epic,2,,,,,Shadow,Your Hero Power becomes 'Deal 2 damage.',If a bright light shines on a priest in Shadowform… do they cast a shadow?,Alex Horley Orlandelli,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8c23c6247b3a3ea3115c569d93a5a1ce830fa9834ea6ab52555993cce85a6a3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1857983f789ad2efde7295f2df2ab7f9361cc3711e12bc7254a3b02c71e75d1.png,enUS
EX1_554,455,Snake Trap,Classic,Spell,Neutral,Epic,2,,,,,,"<b>Secret:</b> When one of your minions is attacked, summon three 1/1 Snakes.",Why did it have to be snakes?,Bernie Kang,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9459a2680008f96c67e309f5a38326f6e3b38d00cb504b8938ab0f330a7cf756.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0081cf2a1457baf7968c7474efc01310aa337f61edd116df782169fff0b0e63e.png,enUS
EX1_609,814,Snipe,Classic,Spell,Neutral,Common,2,,,,,,"<b>Secret:</b> After your opponent plays a minion, deal $6 damage to it.",A great sniper hits the spot.  Just like a delicious flank of boar. Mmmmm.,Lorenzo Minaca,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd021c13a89a5d91c123e287c2f16866468f9e41b746efe1b7a01904021f14d6.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fe2b07030c25b5d3f245eea2937eddaf6c315a0a35319d351876d2f27cd2644.png,enUS
EX1_247,960,Stormforged Axe,Classic,Weapon,Neutral,Common,2,,2,,3,,<b>Overload:</b> (1),"Yo, that's a nice axe.",Nate Bowden,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8be29c5c28b61d9ff690fdc29d136ffa6c1855ac2b18b543760670f08bfcc7ba.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10454464266a6bba08c3964d311d975992704e50a7f64773f22ef3d511e00512.png,enUS
EX1_058,891,Sunfury Protector,Classic,Minion,Alliance,Rare,2,,2,3,,,<b>Battlecry:</b> Give adjacent minions <b>Taunt</b>.,"She carries a shield, but only so she can give it to someone she can stand behind.",James Ryman,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/166d62c47799e7a3542e3b1593e9c203ae7fd2fafb4e323efcc5e3efc96885b2.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ba3b124408d056a034d2808977dd323ccb334c72b729143c5a1d054051d9545.png,enUS
EX1_339,30,Thoughtsteal,Classic,Spell,Neutral,Common,2,,,,,Shadow,Copy 2 cards in your opponent's deck and add them to your hand.,"""What do you get when you cast Thoughtsteal on an Orc?  Nothing!"" - Tauren joke",Alex Garner,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd3a4f5dcb36427df3f8422c60a9163c095b2002f34e57300ef487b1e2e075fd.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48e007aeb2ca623841cd6f112940bdcc54d1e23b42a8ad65bc820be1a5bddc75.png,enUS
NEW1_020,1014,Wild Pyromancer,Classic,Minion,,Rare,2,,3,2,,,"After you cast a spell, deal 1 damage to ALL minions.",BOOM BABY BOOM!  BAD IS GOOD!  DOWN WITH GOVERNMENT!,Alex Horley Orlandelli,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/048f6ab45ddc596300766e02fc0441d08cbfb0adec973158904b97921d9a68e7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2da0bc5cc366ee65624fbd3ce02be75c99a3f27f507eef8773093db5882631d2.png,enUS
EX1_154,836,Wrath,Classic,Spell,Neutral,Common,2,,,,,Nature,<b>Choose One -</b>\nDeal $3 damage to a minion; or $1 damage\nand draw a card.,The talk around the Ratchet Inn is that this card is too good and should be a Legendary.,Raymond Swanland,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e19cf67efa2e99f2a97f278220590f1568623888029d4d84b8faf07840d2b492.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79806e1d184b72c94a702267f7c2a13c5bfff6c9e41d981914f38a0aa9a4826c.png,enUS
EX1_049,415,Youthful Brewmaster,Classic,Minion,Alliance,Common,2,,3,2,,,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,His youthful enthusiasm doesn’t always equal excellence in his brews.   Don’t drink the Mogu Stout!,Wei Wang,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f279a94cfe1c6c55c6e4be443956b441d386aea17513b2ae507d41d640e6bdd.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40f8a8b7764ea2bbddd32d70f00f7d88cd4b3efb05e44a497e61ebd25004b1d9.png,enUS
EX1_007,1659,Acolyte of Pain,Classic,Minion,,Common,3,,1,4,,,"Whenever this minion takes damage, draw a_card.","He trained when he was younger to be an acolyte of joy, but things didn’t work out like he thought they would.",Dave Kendall,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa933f8d51f7e0621cfa1befe1ffcbbc87952b41947dc7efb323b8f26b079dc8.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f6ff493f564bcd1268c93fda6438403e7e48937bba5ab737fe3eef8b45e637b.png,enUS
EX1_006,1658,Alarm-o-Bot,Classic,Minion,,Rare,3,,0,3,,,"[x]At the start of your turn,\nswap this minion with a\n   random one in your hand.",WARNING.  WARNING.  WARNING.,Sean O’Daniels,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55fcc7ca9aa967cf4d1082a2a940e720c7997637a4aa7f2e50a1ed03ce3b4394.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ea51bc252f56f9f270a19ee033e4fed71de1248e0be6819a7ed84f5faebde97.png,enUS
EX1_382,1167,Aldor Peacekeeper,Classic,Minion,Neutral,Rare,3,,3,3,,,<b>Battlecry:</b> Change an_enemy minion's Attack to 1.,The Aldor hate two things: the Scryers and smooth jazz.,Dany Orizio,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ea2260c9a39b2c01ae702d222b9b65761d09e554f64aa21d32292c3aaa2eb8e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdb1d007a9677e8ad661c85b3e8f5364322c6abef106f336f6b2f0e1728f6954.png,enUS
EX1_089,466,Arcane Golem,Classic,Minion,Neutral,Rare,3,,4,2,,,<b>Charge</b>. <b>Battlecry:</b> Give your opponent a Mana Crystal.,"Having Arcane golems at home really classes up the place, and as a bonus they are great conversation pieces.",Sedhayu Ardian,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9eee01633f10395395938ad5492f2fd724a78a22914bf47512df2210ea38f9b3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90b6be209c4050dc8d46b4b8c892e305c42a0cbe91b50345813da6b6c9f6bb8f.png,enUS
EX1_590,755,Blood Knight,Classic,Minion,Neutral,Epic,3,,3,3,,,<b>Battlecry:</b> All minions lose <b>Divine Shield</b>. Gain +3/+3 for each Shield lost.,"The Blood Knights get their holy powers from the Sunwell, which you should NOT bathe in.",Trent Kaniuga,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36ceace11279447b063e21b1283b211eed81cb01eb272d5637dcdd25b15bba0f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a1e47a24c8465ecf3fab3c97e285a495417c36329e9c2275a1a64185891fbaa.png,enUS
EX1_050,1016,Coldlight Oracle,Classic,Minion,Neutral,Rare,3,,2,2,,,<b>Battlecry:</b> Each player draws 2 cards.,They can see the future.   In that future both players draw more cards.   Spoooky.,Steve Prescott,True,,Murloc,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36bcaf21901f07b7c25a73cd44dcc52958c9047ec286150aa1a814f93b1e22b7.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/adc6c9384598bde66307da93842ca31be24a71918ffc8598da4e5bd28f058a03.png,enUS
EX1_103,453,Coldlight Seer,Classic,Minion,Neutral,Rare,3,,2,3,,,<b>Battlecry:</b> Give your other Murlocs +2 Health.,"The Coldlight murlocs reside in the darkest pits of the Abyssal Depths.  So no, there's no getting away from murlocs.",Arthur Gimaldinov,True,,Murloc,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc5bbe4a268d0e71575d1686f357fcfb4b2a7fb7b1c6cee6454928ea11da6ffb.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1ec48dbc1f1c69c625c6636931502dd2424108ac38ef6dd511cd21ccfa6ef29.png,enUS
